lat,lng,pricePersqft
24.9076,88.75895,4350.0
17.50468,78.36114,5200.0
17.54156,78.22944,2900.0
19.05626,74.8207,5166.666666666667
17.31876,78.55844,4866.666666666667
38.89037,-77.03196,5150.0
21.10908,79.05401,8400.0
23.18667,77.45605,4150.0
22.35993,88.4326,3833.3333333333335
22.51952,88.38353,6325.0
22.51364,88.3833,4316.666666666667
22.47478,88.39603,8100.0
24.69314,86.6269,5250.0
22.51264,88.39193,7833.333333333333
23.21358,77.43667,3383.3333333333335
24.95996,88.103,4283.333333333333
22.51721,88.29745,4450.0
26.28798,83.94399,12000.0
25.20949,84.29836,3733.3333333333335
22.50425,88.31828,3683.3333333333335
22.52473,88.38505,13033.333333333334
24.0498,88.32556,9200.0
17.24917,80.14127,3966.6666666666665
22.71455,88.50537,4466.666666666667
22.51232,88.38172,4283.333333333333
22.50493,88.35625,6983.333333333333
23.54716,87.30087,4516.666666666667
38.89037,-77.03196,4800.0
38.89037,-77.03196,4750.0
22.49464,88.40443,5600.0
25.05214,87.10937,10850.0
22.50251,88.38549,6416.666666666667
22.47188,88.35668,4483.333333333333
22.49488,88.31606,4850.0
22.43476,88.40078,4583.333333333333
22.18602,88.19083,3800.0
38.89037,-77.03196,5783.333333333333
22.46576,88.30867,4016.6666666666665
25.86203,87.43893,4483.333333333333
28.57746,77.18517,3833.3333333333335
24.12987,88.25303,5583.333333333333
25.86203,87.43893,4466.666666666667
25.20949,84.29836,4450.0
22.51988,88.38011,4450.0
25.05214,87.10937,3900.0
22.51279,88.38008,5100.0
25.86097,81.10512,4900.0
38.89037,-77.03196,4725.0
25.86203,87.43893,8350.0
22.52293,88.39619,7233.333333333333
38.89037,-77.03196,4350.0
43.15254,-79.772,8050.0
-1.25949,29.99344,4616.666666666667
22.51264,88.39193,12533.333333333334
22.50121,88.35156,13333.333333333334
22.48733,88.31556,3883.3333333333335
23.61002,87.44838,5525.0
25.40303,87.14187,12000.0
38.89037,-77.03196,10183.333333333334
38.89037,-77.03196,12666.666666666666
22.4836,88.24056,3950.0
22.47975,88.31049,4100.0
-1.25949,29.99344,5350.0
38.89037,-77.03196,4233.333333333333
25.20949,84.29836,3400.0
22.5117,88.38163,5450.0
30.19918,-85.62714,6000.0
38.89791,-105.36591,10850.0
22.44781,88.43111,3600.0
23.03988,75.36464,4150.0
25.8571,87.53511,5583.333333333333
24.69314,86.6269,5366.666666666667
22.06055,87.60265,5383.333333333333
-14.5771,40.68158,5100.0
42.60567,-73.84874,4433.333333333333
23.34883,87.51048,3850.0
22.51952,88.38353,10266.666666666666
38.89037,-77.03196,6700.0
38.89037,-77.03196,5550.0
22.51264,88.39193,11983.333333333334
5.94856,116.10328,6416.666666666667
22.48083,88.33498,3950.0
38.89037,-77.03196,5000.0
19.36679,84.76356,3366.6666666666665
38.89037,-77.03196,5800.0
25.64736,81.57468,3750.0
38.89037,-77.03196,4925.0
23.56086,88.27031,5450.0
22.50329,88.33159,6116.666666666667
38.89037,-77.03196,10883.333333333334
-1.25949,29.99344,4725.0
38.89037,-77.03196,3750.0
22.51375,88.38104,3333.3333333333335
23.75752,91.1412,8283.333333333334
17.67648,75.90625,4616.666666666667
23.61002,87.44838,5150.0
22.52033,88.34543,9900.0
36.461,-92.91605,3700.0
46.97669,-109.70004,5533.333333333333
22.50586,88.36365,8833.333333333334
22.52246,88.38008,11475.0
22.5108,88.38207,5683.333333333333
43.66069,-79.36031,4575.0
22.51217,88.38137,12975.0
25.05214,87.10937,15433.333333333334
26.75012,83.91561,4966.666666666667
22.5318,88.35647,13416.666666666666
21.91927,83.38714,4550.0
22.52033,88.39853,4500.0
26.24148,83.14034,4425.0
22.48032,88.34645,3450.0
22.46193,88.41665,3850.0
38.89037,-77.03196,4000.0
27.89888,78.04457,5550.0
25.58366,85.14685,7150.0
25.58486,85.09466,4825.0
25.57625,85.06385,4466.666666666667
25.59859,85.12698,7000.0
38.89037,-77.03196,7025.0
25.57947,85.08166,6833.333333333333
26.11596,85.36018,6050.0
25.57862,85.07292,5516.666666666667
25.59867,85.12721,5333.333333333333
25.62301,85.04173,5650.0
25.58938,85.04325,4600.0
25.84349,85.29399,5500.0
25.62222,85.04053,4850.0
25.62621,85.04104,4975.0
38.89037,-77.03196,5016.666666666667
25.60603,85.04245,4633.333333333333
38.89037,-77.03196,7000.0
38.89037,-77.03196,5125.0
38.89037,-77.03196,3525.0
38.89037,-77.03196,11350.0
38.89037,-77.03196,6333.333333333333
38.89037,-77.03196,8883.333333333334
38.89037,-77.03196,9283.333333333334
38.89037,-77.03196,8883.333333333334
38.89037,-77.03196,12500.0
38.89037,-77.03196,14250.0
38.89037,-77.03196,6750.0
38.89037,-77.03196,9400.0
38.89037,-77.03196,11300.0
38.89037,-77.03196,4083.3333333333335
28.36211,76.94658,4050.0
38.89037,-77.03196,12983.333333333334
38.89037,-77.03196,13516.666666666666
38.89037,-77.03196,4266.666666666667
38.89037,-77.03196,6333.333333333333
38.89037,-77.03196,12600.0
38.89037,-77.03196,9283.333333333334
28.50368,77.00388,3250.0
38.89037,-77.03196,8333.333333333334
38.89037,-77.03196,7950.0
38.89037,-77.03196,7733.333333333333
38.89037,-77.03196,7550.0
38.89037,-77.03196,5233.333333333333
28.50368,77.00388,7233.333333333333
38.89037,-77.03196,7783.333333333333
38.89037,-77.03196,7816.666666666667
38.89037,-77.03196,3983.3333333333335
28.10859,77.33415,7425.0
38.89037,-77.03196,10933.333333333334
38.89037,-77.03196,5683.333333333333
29.45135,77.71029,4200.0
38.89037,-77.03196,6516.666666666667
38.89037,-77.03196,11916.666666666666
27.9031,77.36681,4650.0
38.89037,-77.03196,4575.0
38.89037,-77.03196,6766.666666666667
38.89037,-77.03196,5000.0
-25.93527,28.13526,6600.0
38.89037,-77.03196,6400.0
38.89037,-77.03196,4833.333333333333
38.89037,-77.03196,6933.333333333333
38.89037,-77.03196,6173.158108898554
38.89037,-77.03196,2975.0
38.89037,-77.03196,3900.0
38.89037,-77.03196,6173.158108898554
38.89037,-77.03196,9050.0
38.89037,-77.03196,5100.0
28.69674,77.17295,6173.158108898554
38.89037,-77.03196,4775.0
38.89037,-77.03196,6173.158108898554
38.89037,-77.03196,6173.158108898554
38.89037,-77.03196,6173.158108898554
38.89037,-77.03196,6250.0
38.89037,-77.03196,5200.0
13.1018,80.17527,3666.6666666666665
38.89037,-77.03196,11050.0
13.15752,80.24283,6066.666666666667
13.12603,80.21941,5883.333333333333
38.89037,-77.03196,4883.333333333333
13.59855,79.41579,6350.0
13.13185,80.19916,4133.333333333333
13.13855,80.17881,4900.0
13.15752,80.24283,5983.333333333333
13.20923,80.08571,5133.333333333333
36.10109,-80.32975,9650.0
13.08119,80.18528,6833.333333333333
13.08544,80.25329,8166.666666666667
13.13912,80.20648,5166.666666666667
13.0821,80.16832,7016.666666666667
13.13818,80.20646,7766.666666666667
38.89037,-77.03196,6900.0
13.13185,80.19916,4133.333333333333
13.094,80.19716,8466.666666666666
13.13043,80.21368,4500.0
13.09883,80.23237,7950.0
11.10741,78.97175,5866.666666666667
13.13803,80.20574,5933.333333333333
13.12924,80.28952,6883.333333333333
13.08285,80.171,7883.333333333333
13.09313,80.14068,3900.0
13.11704,80.22298,12675.0
13.12107,80.22392,5966.666666666667
10.55574,78.77743,5716.666666666667
13.12693,80.19425,6683.333333333333
13.13663,80.24479,6083.333333333333
13.07762,80.15584,5400.0
11.77459,77.73157,6850.0
13.12157,80.22383,5625.0
12.93403,79.62559,8483.333333333334
13.13185,80.19916,6925.0
13.13185,80.19916,4500.0
13.12581,80.19531,3666.6666666666665
23.05522,72.6765,3825.0
25.56627,86.89612,2850.0
23.04095,72.59345,3566.6666666666665
21.56113,86.98527,2900.0
25.64055,86.9852,3066.6666666666665
24.26476,86.64644,3875.0
29.21512,78.57639,2975.0
23.10045,72.66271,3283.3333333333335
24.93749,75.26323,4266.666666666667
24.26777,86.64555,3216.6666666666665
23.05039,72.66687,3100.0
23.07313,72.67289,3025.0
29.21512,78.57639,3200.0
23.23647,72.50978,2633.3333333333335
38.89037,-77.03196,2700.0
23.03252,90.74654,2875.0
36.34964,-81.44326,7150.0
25.57867,85.08911,4825.0
25.57855,85.07275,4466.666666666667
38.89037,-77.03196,7000.0
25.61772,85.11224,7025.0
25.62102,85.10841,6833.333333333333
38.89037,-77.03196,6050.0
25.6059,85.0742,5516.666666666667
25.55696,87.5566,5333.333333333333
25.64443,84.99751,5650.0
25.59867,85.12721,4600.0
25.61008,85.06956,5500.0
38.89037,-77.03196,4850.0
25.65286,84.94164,4975.0
38.89037,-77.03196,5016.666666666667
16.66544,74.20867,4633.333333333333
28.65919,77.44102,7000.0
30.30836,78.02184,5125.0
25.5712,85.25997,3525.0
22.36641,88.36938,3833.3333333333335
22.51952,88.38353,6325.0
22.44247,88.42983,4316.666666666667
22.47478,88.39603,8100.0
22.46042,88.30731,5250.0
22.51889,88.36102,7833.333333333333
23.23568,77.40093,3383.3333333333335
22.48393,88.41283,4283.333333333333
22.51721,88.29745,4450.0
22.52024,88.35486,12000.0
38.89037,-77.03196,3733.3333333333335
22.5215,88.35096,3683.3333333333335
22.51933,88.35199,13033.333333333334
24.16197,90.72719,9200.0
22.47025,88.42831,3966.6666666666665
23.23914,87.88151,4466.666666666667
22.51965,88.35055,4283.333333333333
39.17326,-75.52476,6983.333333333333
22.48556,88.36679,4516.666666666667
38.89037,-77.03196,4800.0
38.89037,-77.03196,4750.0
20.90925,86.02078,5600.0
22.53298,88.39319,10850.0
22.50251,88.38549,6416.666666666667
22.46387,88.3553,4483.333333333333
22.49488,88.31606,4850.0
24.19618,90.72611,4583.333333333333
22.18602,88.19083,3800.0
22.51889,88.36102,5783.333333333333
22.46336,88.30606,4016.6666666666665
22.51889,88.36102,4483.333333333333
22.48092,88.35758,3833.3333333333335
23.60107,88.22971,5583.333333333333
22.51889,88.36102,4466.666666666667
34.44377,-5.73686,4450.0
22.51876,88.38097,4450.0
22.46576,88.30867,3900.0
38.89037,-77.03196,5100.0
30.46862,76.59036,4900.0
22.46407,88.3075,4725.0
22.51889,88.36102,8350.0
22.52025,88.354,7233.333333333333
38.89037,-77.03196,4350.0
38.89037,-77.03196,8050.0
22.46576,88.30867,4616.666666666667
22.52648,88.36859,12533.333333333334
38.89037,-77.03196,13333.333333333334
22.48733,88.31556,3883.3333333333335
22.51712,88.2721,5525.0
24.63608,87.84772,12000.0
22.52272,88.34968,10183.333333333334
22.51869,88.35011,12666.666666666666
22.50702,88.25664,3950.0
38.89037,-77.03196,4100.0
24.64396,87.854,5350.0
38.89037,-77.03196,4233.333333333333
22.4706,88.29312,3400.0
22.51161,88.37097,5450.0
22.52034,88.35386,6000.0
38.89037,-77.03196,10850.0
22.41608,88.36084,3600.0
22.63293,88.39193,4150.0
26.42414,82.20196,5583.333333333333
22.46003,88.39369,5366.666666666667
25.68838,80.091,5383.333333333333
22.47689,88.3673,5100.0
22.51663,88.38744,4433.333333333333
22.47542,88.31424,3850.0
22.51889,88.36102,10266.666666666666
38.89037,-77.03196,6700.0
38.89037,-77.03196,5550.0
22.51889,88.36102,11983.333333333334
5.94853,116.10265,6416.666666666667
22.46454,88.33533,3950.0
38.89037,-77.03196,5000.0
22.45037,88.37208,3366.6666666666665
22.48705,88.39153,5800.0
25.83859,81.73356,3750.0
22.51754,88.38356,4925.0
24.22844,89.39993,5450.0
22.46625,88.38641,6116.666666666667
22.51889,88.36102,10883.333333333334
24.37638,87.78637,4725.0
38.89037,-77.03196,3750.0
22.41315,88.41745,3333.3333333333335
38.89037,-77.03196,8283.333333333334
38.89037,-77.03196,4616.666666666667
22.49505,88.38485,5150.0
22.52034,88.35386,9900.0
38.89037,-77.03196,3700.0
38.89037,-77.03196,5533.333333333333
26.26842,73.03807,8833.333333333334
22.51889,88.36102,11475.0
24.46939,80.61681,5683.333333333333
43.66069,-79.36031,4575.0
22.52034,88.35386,12975.0
22.50921,88.33275,15433.333333333334
38.89037,-77.03196,4966.666666666667
22.51889,88.36102,13416.666666666666
18.23801,73.28756,4550.0
22.46642,88.31729,4500.0
26.14302,83.28226,4425.0
22.47693,88.34975,3450.0
22.47748,88.42425,3850.0
38.89037,-77.03196,4000.0
24.63391,87.86857,5550.0
26.85,81.00772,4550.0
38.89037,-77.03196,4216.666666666667
26.90573,81.03918,3916.6666666666665
38.89037,-77.03196,4866.666666666667
26.78579,80.99158,5050.0
26.80954,81.0123,5833.333333333333
26.85792,80.95706,8425.0
38.89037,-77.03196,4700.0
28.5756,77.19364,4583.333333333333
26.73051,80.95207,4700.0
26.93752,80.94482,4583.333333333333
26.76919,80.9667,4966.666666666667
29.87629,77.88734,7000.0
38.89037,-77.03196,4025.0
23.25974,77.42581,4166.666666666667
38.89037,-77.03196,4500.0
38.89037,-77.03196,6050.0
26.75019,80.96214,5250.0
26.87628,80.8944,4100.0
24.67902,91.79892,4350.0
26.22099,81.25568,4550.0
26.83132,80.9351,4850.0
26.89955,81.0886,3433.3333333333335
38.89037,-77.03196,3800.0
26.89509,80.96256,5033.333333333333
26.84923,80.99728,6100.0
11.27455,75.81558,5583.333333333333
26.48589,80.33603,4516.666666666667
26.92839,80.94369,4150.0
38.89037,-77.03196,6016.666666666667
26.80753,80.99005,4783.333333333333
26.86887,81.03367,5900.0
38.89037,-77.03196,3750.0
27.83184,80.28673,3383.3333333333335
27.49451,79.16928,4900.0
26.83855,80.88358,4450.0
38.89037,-77.03196,3325.0
38.89037,-77.03196,3650.0
25.90049,88.70424,4750.0
38.89037,-77.03196,3375.0
38.89037,-77.03196,3400.0
26.85572,80.94562,5975.0
28.96945,77.67896,4333.333333333333
38.89037,-77.03196,4200.0
38.89037,-77.03196,4366.666666666667
38.89037,-77.03196,4366.666666666667
26.87468,80.93399,7150.0
25.05319,84.32821,4825.0
25.57625,85.06751,4466.666666666667
38.89037,-77.03196,7000.0
38.89037,-77.03196,7025.0
38.89037,-77.03196,6833.333333333333
38.89037,-77.03196,6050.0
25.64493,85.06625,5516.666666666667
25.64525,87.88015,5333.333333333333
38.89037,-77.03196,5650.0
25.05319,84.32821,4600.0
25.05319,84.32821,5500.0
38.89037,-77.03196,4850.0
25.63939,85.06658,4975.0
25.64415,85.06425,5016.666666666667
25.05319,84.32821,4633.333333333333
30.30037,78.05514,7000.0
30.30836,78.02184,5125.0
25.05201,84.32951,3525.0
25.62271,85.07968,7150.0
25.57867,85.08911,4825.0
25.57625,85.06751,4466.666666666667
38.89037,-77.03196,7000.0
25.61557,85.11489,7025.0
25.61915,85.07623,6833.333333333333
25.58653,85.15325,6050.0
25.60506,85.07452,5516.666666666667
25.64054,85.09963,5333.333333333333
25.6121,85.11945,5650.0
25.59867,85.12721,4600.0
25.61008,85.06956,5500.0
25.62336,85.0414,4850.0
27.61424,83.18632,4975.0
25.61727,85.14976,5016.666666666667
25.57888,85.10047,4633.333333333333
38.89037,-77.03196,7000.0
25.61727,85.10317,5125.0
25.5712,85.25997,3525.0
38.89037,-77.03196,17116.666666666668
12.30411,76.68426,18750.0
38.89037,-77.03196,16600.0
38.89037,-77.03196,27133.333333333332
18.72248,75.311,18666.666666666668
19.10692,72.92797,19183.333333333332
6.81474,-58.1307,14016.666666666666
38.89037,-77.03196,19283.333333333332
19.10694,74.73153,16600.0
19.10692,72.92797,18766.666666666668
22.75916,75.90718,16433.333333333332
23.5748,72.97541,15833.333333333334
19.09767,72.92745,16583.333333333332
19.10692,72.92797,17325.0
19.10878,72.9285,15266.666666666666
29.02105,79.48689,19200.0
38.89037,-77.03196,24183.333333333332
38.89037,-77.03196,21183.333333333332
38.89037,-77.03196,19016.666666666668
19.10692,72.92797,17000.0
26.89129,75.74087,16183.333333333334
19.10878,72.9285,15500.0
19.09767,72.92745,15983.333333333334
22.76233,75.87661,17525.0
19.16493,72.96178,18900.0
17.64744,75.93982,20000.0
21.77524,72.14925,24000.0
19.1047,72.92146,16283.333333333334
21.1644,72.83866,20900.0
38.89037,-77.03196,12666.666666666666
38.89037,-77.03196,19516.666666666668
38.89037,-77.03196,19733.333333333332
38.89037,-77.03196,16983.333333333332
19.10692,72.92797,17550.0
28.65919,77.44102,17333.333333333332
19.13117,72.92838,20466.666666666668
19.0209,72.87358,21983.333333333332
28.66091,77.27882,20350.0
19.16493,72.96178,18700.0
38.89037,-77.03196,32333.333333333332
19.07947,72.89462,15000.0
-36.50253,143.55712,17916.666666666668
19.50996,74.20068,19466.666666666668
24.52705,73.71686,17225.0
19.12003,72.90775,31333.333333333332
28.64089,77.08922,18266.666666666668
12.77956,78.71169,16883.333333333332
38.89037,-77.03196,19333.333333333332
38.89037,-77.03196,20816.666666666668
38.89037,-77.03196,19383.333333333332
21.16968,79.1132,17850.0
28.51949,77.235,18733.333333333332
38.89037,-77.03196,26400.0
38.89037,-77.03196,15000.0
19.00881,72.89965,18000.0
38.89037,-77.03196,16150.0
19.09771,72.92587,26950.0
19.0915,72.9112,19816.666666666668
38.89037,-77.03196,21600.0
21.14856,79.13398,20500.0
23.05493,72.54093,18250.0
38.89037,-77.03196,17325.0
22.56069,72.95367,17150.0
38.89037,-77.03196,16900.0
19.13238,72.93618,18766.666666666668
19.09767,72.92745,18466.666666666668
20.0085,73.7885,18850.0
29.49182,75.04575,14683.333333333334
19.10639,72.92111,30233.333333333332
38.89037,-77.03196,16350.0
21.11652,79.0568,19200.0
38.89037,-77.03196,19725.0
23.99708,88.76649,5400.0
29.5569,78.0976,5425.0
25.66869,88.94383,6033.333333333333
20.98844,85.9854,5766.666666666667
27.90642,77.81426,3250.0
25.66869,88.94383,3900.0
25.42661,84.81558,5783.333333333333
26.82405,86.12183,4950.0
23.54085,86.67125,5350.0
23.99708,88.76649,4783.333333333333
25.66869,88.94383,6650.0
26.05121,85.44349,3550.0
25.66869,88.94383,4875.0
26.05121,85.44349,5200.0
26.05121,85.44349,3725.0
20.29327,85.8142,7050.0
23.91177,90.1847,6900.0
25.66869,88.94383,6083.333333333333
25.66869,88.94383,6033.333333333333
22.51132,88.60593,5400.0
25.66869,88.94383,3775.0
25.66869,88.94383,5400.0
23.53672,86.67122,6716.666666666667
25.66869,88.94383,9600.0
26.00135,84.27454,6183.333333333333
25.66869,88.94383,5716.666666666667
26.82405,86.12183,6283.333333333333
23.54085,86.67125,6000.0
23.91177,90.1847,7200.0
25.66869,88.94383,6300.0
19.21218,73.11677,6550.0
21.52886,73.84871,5150.0
19.15618,73.069,5633.333333333333
26.76229,84.74239,5300.0
16.93395,74.08934,4483.333333333333
23.89265,79.05137,3400.0
19.16657,73.0018,4600.0
19.29287,73.05198,7100.0
26.02381,81.46168,8000.0
19.26608,73.17535,6016.666666666667
19.39202,73.08344,5400.0
19.14609,73.24626,4133.333333333333
19.20642,73.19903,4866.666666666667
19.16072,73.06978,3375.0
19.20817,73.09902,4733.333333333333
19.89428,74.48211,7950.0
49.99016,1.67818,5483.333333333333
38.89037,-77.03196,4283.333333333333
38.89037,-77.03196,6433.333333333333
17.96072,74.41633,7516.666666666667
38.89037,-77.03196,7950.0
19.223,73.07952,6216.666666666667
17.6559,75.94129,8383.333333333334
19.09222,73.2977,3100.0
19.24927,73.23911,5783.333333333333
19.07166,73.1419,7433.333333333333
19.24697,73.18457,7383.333333333333
19.18256,73.22056,4666.666666666667
19.15618,73.069,9250.0
19.15872,73.23495,3900.0
19.20981,73.10067,7500.0
38.89037,-77.03196,4100.0
27.69959,83.26148,7716.666666666667
19.20817,73.09902,4333.333333333333
19.13778,73.08317,6033.333333333333
19.2004,73.17838,4783.333333333333
19.20789,73.134,5650.0
27.6638,84.74372,3950.0
25.27679,88.49083,3950.0
28.64089,77.08922,8033.333333333333
19.15733,73.26496,4100.0
20.18089,72.92927,7583.333333333333
33.09799,-96.89243,8200.0
19.44046,73.30869,3600.0
19.15618,73.069,4025.0
38.89037,-77.03196,3583.3333333333335
18.10323,83.39984,7933.333333333333
21.16203,79.11912,3850.0
19.1991,73.08383,4883.333333333333
38.89037,-77.03196,4966.666666666667
18.98951,74.62109,7350.0
38.89037,-77.03196,6950.0
19.15618,73.069,7616.666666666667
19.20817,73.09902,6666.666666666667
22.56069,72.95367,6533.333333333333
19.15999,73.06984,6700.0
19.27461,73.18498,4716.666666666667
38.89037,-77.03196,7100.0
38.89037,-77.03196,4150.0
23.89265,79.05137,3350.0
19.16928,73.24626,4100.0
38.89037,-77.03196,7933.333333333333
18.60919,73.27384,4316.666666666667
19.20817,73.09902,7083.333333333333
19.15618,73.069,3300.0
19.1991,73.08383,6025.0
38.89037,-77.03196,8133.333333333333
38.89037,-77.03196,7416.666666666667
19.92362,78.59752,8483.333333333334
19.17565,73.24293,3966.6666666666665
19.18031,73.24085,3650.0
17.8242,73.20806,7350.0
38.89037,-77.03196,4850.0
19.15618,73.069,4216.666666666667
19.16266,73.23797,4316.666666666667
22.56152,70.41623,3950.0
19.15618,73.069,4816.666666666667
38.89037,-77.03196,7450.0
19.41476,73.27497,3125.0
16.98156,74.56207,4100.0
23.25523,77.48948,8500.0
19.21987,73.09515,6333.333333333333
19.20817,73.09902,7183.333333333333
19.25215,73.10119,3500.0
27.6638,84.74373,5366.666666666667
8.46674,76.98923,7133.333333333333
26.94938,75.80404,6766.666666666667
19.2439,73.15779,6916.666666666667
19.20981,73.10067,8566.666666666666
38.89037,-77.03196,4300.0
19.15618,73.069,9083.333333333334
38.89037,-77.03196,6100.0
26.5024,86.85733,5350.0
38.89037,-77.03196,3833.3333333333335
38.89037,-77.03196,6325.0
38.89037,-77.03196,4316.666666666667
38.89037,-77.03196,8100.0
22.45386,88.30351,5250.0
38.89037,-77.03196,7833.333333333333
38.89037,-77.03196,3383.3333333333335
38.89037,-77.03196,4283.333333333333
38.89037,-77.03196,4450.0
38.89037,-77.03196,12000.0
22.47638,88.31318,3733.3333333333335
22.49886,88.32054,3683.3333333333335
22.47953,88.31326,13033.333333333334
38.89037,-77.03196,9200.0
49.73376,-77.68192,3966.6666666666665
38.89037,-77.03196,4466.666666666667
22.47222,88.31194,4283.333333333333
22.49738,88.31983,6983.333333333333
38.89037,-77.03196,4516.666666666667
22.46624,88.31075,4800.0
38.89037,-77.03196,4750.0
38.89037,-77.03196,5600.0
38.89037,-77.03196,10850.0
22.50251,88.38549,6416.666666666667
38.89037,-77.03196,4483.333333333333
22.49886,88.32054,4850.0
38.89037,-77.03196,4583.333333333333
38.89037,-77.03196,3800.0
38.89037,-77.03196,5783.333333333333
22.46586,88.31061,4016.6666666666665
22.50972,88.32287,4483.333333333333
22.46384,88.31003,3833.3333333333335
38.89037,-77.03196,5583.333333333333
38.89037,-77.03196,4466.666666666667
22.49886,88.32054,4450.0
38.89037,-77.03196,4450.0
38.89037,-77.03196,3900.0
22.48161,88.31359,5100.0
38.89037,-77.03196,4900.0
22.46586,88.31061,4725.0
38.89037,-77.03196,8350.0
22.45386,88.30351,7233.333333333333
38.89037,-77.03196,4350.0
40.90192,-73.19121,8050.0
38.89037,-77.03196,4616.666666666667
22.50029,88.32089,12533.333333333334
38.89037,-77.03196,13333.333333333334
22.48734,88.31557,3883.3333333333335
22.482,88.31356,5525.0
22.53203,88.34605,12000.0
22.50141,88.32092,10183.333333333334
38.89037,-77.03196,12666.666666666666
22.49886,88.32054,3950.0
38.89037,-77.03196,4100.0
38.89037,-77.03196,5350.0
22.50691,88.32262,4233.333333333333
38.89037,-77.03196,3400.0
38.89037,-77.03196,5450.0
38.89037,-77.03196,6000.0
22.45386,88.30351,10850.0
38.89037,-77.03196,3600.0
22.48664,88.31522,4150.0
38.89037,-77.03196,5583.333333333333
38.89037,-77.03196,5366.666666666667
38.89037,-77.03196,5383.333333333333
38.89037,-77.03196,5100.0
38.89037,-77.03196,4433.333333333333
22.48161,88.31359,3850.0
38.89037,-77.03196,10266.666666666666
22.49144,88.31815,6700.0
38.89037,-77.03196,5550.0
38.89037,-77.03196,11983.333333333334
38.89037,-77.03196,6416.666666666667
22.4866,88.3153,3950.0
22.46788,88.31122,5000.0
38.89037,-77.03196,3366.6666666666665
22.4913,88.31805,5800.0
38.89037,-77.03196,3750.0
38.89037,-77.03196,4925.0
38.89037,-77.03196,5450.0
38.89037,-77.03196,6116.666666666667
22.47618,88.31326,10883.333333333334
22.50972,88.32287,4725.0
22.50691,88.32262,3750.0
22.45905,88.30847,3333.3333333333335
38.89037,-77.03196,8283.333333333334
22.48937,88.31681,4616.666666666667
22.482,88.31356,5150.0
22.4746,88.31275,9900.0
22.45386,88.30351,3700.0
38.89037,-77.03196,5533.333333333333
22.4913,88.31805,8833.333333333334
38.89037,-77.03196,11475.0
38.89037,-77.03196,5683.333333333333
22.4913,88.31805,4575.0
22.48918,88.31668,12975.0
22.51049,88.3231,15433.333333333334
22.46788,88.31122,4966.666666666667
38.89037,-77.03196,13416.666666666666
38.89037,-77.03196,4550.0
22.46832,88.31143,4500.0
38.89037,-77.03196,4425.0
22.46293,88.3097,3450.0
38.89037,-77.03196,3850.0
38.89037,-77.03196,4000.0
25.78771,84.73853,5550.0
23.19759,77.41144,4416.666666666667
27.38515,75.96482,3750.0
27.38625,75.9627,3525.0
38.89037,-77.03196,2733.3333333333335
23.19479,77.4395,3700.0
28.75216,-81.34876,2716.6666666666665
28.46267,77.03774,3050.0
23.206,77.43103,2983.3333333333335
23.13518,78.39925,3000.0
27.38625,75.9627,2733.3333333333335
27.38515,75.96482,2400.0
26.75571,81.7359,2700.0
32.38298,75.6848,2700.0
25.55879,84.64497,2683.3333333333335
23.15608,79.71896,3266.6666666666665
38.89037,-77.03196,2350.0
22.58324,88.3159,3050.0
23.08734,79.705,1950.0
23.1763,72.67178,2200.0
23.11439,77.40259,2116.6666666666665
23.21133,77.4287,3150.0
22.3897,77.32523,2966.6666666666665
26.64494,80.16983,3183.3333333333335
39.91948,-121.61876,2683.3333333333335
22.77703,73.23951,2325.0
23.19434,77.43995,3600.0
22.99786,80.61079,2633.3333333333335
23.17583,77.41767,2300.0
23.18247,77.47734,3583.3333333333335
23.19479,77.4395,3183.3333333333335
24.57967,73.71151,2950.0
32.99296,74.93177,2500.0
23.08367,77.52754,1866.6666666666667
25.77629,87.46895,5150.0
38.89037,-77.03196,3450.0
26.75571,81.7359,2275.0
27.38515,75.96482,3500.0
27.63127,78.94781,7150.0
25.58292,85.09702,4825.0
25.59224,85.07559,4466.666666666667
25.60493,85.08911,7000.0
25.14192,85.86284,7025.0
25.60493,85.08911,6833.333333333333
25.6061,85.07411,6050.0
25.59224,85.07559,5516.666666666667
25.06917,85.86777,5333.333333333333
25.60527,85.08233,5650.0
25.584,85.14215,4600.0
25.60649,85.07078,5500.0
38.89037,-77.03196,4850.0
25.18477,85.94131,4975.0
25.14192,85.86284,5016.666666666667
38.89037,-77.03196,4633.333333333333
25.60482,85.0851,7000.0
30.30836,78.02184,5125.0
24.58885,84.03589,3525.0
26.94567,75.76438,3383.3333333333335
25.61668,85.17281,4016.6666666666665
26.8316,75.79417,3000.0
28.26389,79.66027,2633.3333333333335
23.0348,72.62998,9200.0
22.47104,70.06668,3275.0
26.82797,75.79549,7100.0
26.82797,75.79549,2333.3333333333335
26.82797,75.79549,2616.6666666666665
26.64393,77.60893,3850.0
26.90309,75.71879,3550.0
26.82797,75.79549,3416.6666666666665
26.89395,75.73339,4300.0
26.82797,75.79549,3233.3333333333335
22.19637,89.09393,4775.0
12.30411,76.68426,3966.6666666666665
38.89037,-77.03196,4083.3333333333335
27.10023,85.24127,4350.0
26.85775,75.77301,3500.0
26.89831,75.77167,3516.6666666666665
26.95003,75.71036,2700.0
26.82797,75.79549,2725.0
27.5251,77.65556,3083.3333333333335
26.82797,75.79549,3150.0
12.97912,77.57726,3250.0
26.97761,75.75503,3066.6666666666665
26.92703,75.79302,5866.666666666667
26.87963,75.77899,4383.333333333333
